kmer,importance
kmer_4790,0.007117319
kmer_6201,0.0071115973
kmer_8985,0.0071075545
kmer_9487,0.007102928
kmer_8084,0.0071009733
kmer_8929,0.0070999363
kmer_6836,0.0070969868
kmer_9061,0.007096217
kmer_9498,0.0070951283
kmer_8982,0.007093919
kmer_8506,0.007089148
kmer_7595,0.007080159
kmer_5699,0.007079491
kmer_6212,0.007077419
kmer_8459,0.007069794
kmer_2627,0.0070697824
kmer_4736,0.0070675905
kmer_8308,0.0070606773
kmer_7632,0.007059545
kmer_6012,0.007056598
kmer_5259,0.007053831
kmer_4975,0.0070520886
kmer_5075,0.007049181
kmer_8090,0.0070490935
kmer_9873,0.0070485035
kmer_8305,0.0070484662
kmer_872,0.0070450683
kmer_3374,0.0070439535
kmer_9500,0.0070438744
kmer_6432,0.0070436536
kmer_4080,0.007039815
kmer_8426,0.0070353225
kmer_8987,0.007034898
kmer_1298,0.0070342687
kmer_7169,0.007032182
kmer_7968,0.007030196
kmer_8284,0.0070297415
kmer_8082,0.0070215734
kmer_7526,0.007021201
kmer_8464,0.0070203836
kmer_7991,0.007017559
kmer_9076,0.007016159
kmer_8148,0.0070150425
kmer_8445,0.0070138937
kmer_9994,0.0070134765
kmer_8450,0.007011949
kmer_6356,0.0070109516
kmer_8458,0.00701042
kmer_8279,0.007009719
kmer_7585,0.0070089125
kmer_8656,0.0070078587
kmer_9161,0.0070077158
kmer_1147,0.007003575
kmer_6952,0.0070030787
kmer_7467,0.007000074
kmer_865,0.006999414
kmer_7265,0.0069983327
kmer_4218,0.006997552
kmer_4005,0.0069973534
kmer_8168,0.0069969147
kmer_9933,0.00699393
kmer_8805,0.0069918856
kmer_7395,0.0069900765
kmer_9844,0.0069853677
kmer_8803,0.006984565
kmer_8110,0.006983626
kmer_9876,0.006982415
kmer_8944,0.006978854
kmer_4928,0.006976663
kmer_4739,0.006975409
kmer_4184,0.00697356
kmer_9573,0.006968345
kmer_4871,0.0069676037
kmer_9777,0.0069672493
kmer_9508,0.0069614775
kmer_8956,0.006956943
kmer_9483,0.006955251
kmer_2554,0.00695374
kmer_6125,0.0069532567
kmer_8059,0.0069529465
kmer_3907,0.006951799
kmer_1505,0.006951791
kmer_8056,0.0069502494
kmer_7592,0.006950084
kmer_5329,0.0069500706
kmer_8447,0.006946907
kmer_7375,0.0069459016
kmer_8461,0.0069440254
kmer_869,0.006944007
kmer_8629,0.0069407895
kmer_8586,0.006939004
kmer_9522,0.006938207
kmer_7629,0.0069350093
kmer_9877,0.0069337036
kmer_9396,0.0069289207
kmer_6431,0.0069282628
kmer_9348,0.006927449
kmer_7398,0.0069228737
kmer_5262,0.00692216
kmer_4864,0.0069217472
kmer_7760,0.0069216187
kmer_8135,0.0069215926
kmer_9701,0.0069143665
kmer_9169,0.0069141504
kmer_5292,0.006913923
kmer_6845,0.0069108447
kmer_9608,0.0069065066
kmer_9840,0.006904968
kmer_8955,0.006904935
kmer_8175,0.006904482
kmer_8659,0.0069029657
kmer_8949,0.00689849
kmer_5403,0.0068970653
kmer_8010,0.0068954984
kmer_6947,0.006894446
kmer_5000,0.0068935384
