kmer,importance
kmer_9825,0.009518378
kmer_4072,0.009516844
kmer_4784,0.009516475
kmer_7260,0.009515272
kmer_2694,0.009515029
kmer_6440,0.009512858
kmer_8255,0.009512154
kmer_9754,0.009511725
kmer_8922,0.009510068
kmer_6044,0.009508561
kmer_9900,0.009508528
kmer_2193,0.009508269
kmer_9027,0.0095082
kmer_6532,0.009508189
kmer_4445,0.009507872
kmer_3391,0.009505531
kmer_8169,0.009505231
kmer_8808,0.009505148
kmer_1067,0.009504153
kmer_6892,0.009503815
kmer_7680,0.009503526
kmer_1820,0.009503119
kmer_4330,0.0095028
kmer_5129,0.009502483
kmer_8534,0.009502202
kmer_84,0.009501581
kmer_5260,0.009501463
kmer_8803,0.009501014
kmer_5175,0.009500681
