kmer,importance
kmer_8019,0.0067851874
kmer_9827,0.0067846873
kmer_1110,0.006783553
kmer_9824,0.006783523
kmer_8022,0.0067808493
kmer_1314,0.006779713
kmer_1322,0.0067750486
kmer_2328,0.006767575
kmer_3435,0.0067669204
kmer_7904,0.00676481
kmer_4858,0.00676342
kmer_237,0.006761093
kmer_8511,0.0067610187
kmer_8244,0.0067603504
kmer_6750,0.0067583513
kmer_527,0.006757857
kmer_3524,0.0067575923
kmer_7035,0.006756149
kmer_7454,0.0067560384
kmer_6010,0.006755126
kmer_231,0.0067543993
kmer_9966,0.0067541795
kmer_4857,0.0067473906
kmer_8619,0.0067464677
kmer_1258,0.006746013
kmer_7896,0.0067458726
kmer_1100,0.006745864
kmer_9940,0.006743005
kmer_9807,0.006741107
kmer_9137,0.006740374
kmer_9194,0.006737773
kmer_1843,0.006737633
kmer_7510,0.006737397
kmer_8152,0.0067325137
kmer_84,0.0067276806
kmer_2132,0.0067266193
kmer_9612,0.0067253807
kmer_4975,0.006725271
kmer_9463,0.0067237667
kmer_7565,0.006723085
kmer_9379,0.00672264
kmer_4247,0.0067212293
kmer_4855,0.0067210947
kmer_9380,0.0067199874
kmer_226,0.006718483
kmer_8838,0.0067154765
kmer_7010,0.00671409
kmer_9325,0.006711014
kmer_3604,0.0067085032
kmer_1101,0.0067083105
kmer_9138,0.0067076264
kmer_9107,0.006707399
kmer_2890,0.006706248
kmer_9328,0.0067036706
kmer_5715,0.006702411
kmer_1840,0.006700996
kmer_9885,0.006700331
kmer_6288,0.0067000953
kmer_8247,0.006699433
kmer_4511,0.0066941953
kmer_8765,0.006694117
kmer_986,0.0066937604
kmer_6782,0.0066934493
kmer_5854,0.0066928
kmer_3982,0.006687276
kmer_345,0.006685077
kmer_9198,0.00668091
kmer_4637,0.006679664
kmer_1476,0.006677899
kmer_8194,0.0066774474
kmer_9466,0.0066763205
kmer_7979,0.00667302
kmer_4753,0.0066726385
kmer_7998,0.00667201
kmer_4758,0.0066705816
kmer_7710,0.006666287
kmer_5506,0.006665324
kmer_8763,0.006664277
kmer_4565,0.006663066
kmer_1947,0.006660284
kmer_9131,0.0066543384
kmer_8193,0.006653953
kmer_1625,0.006653777
kmer_9266,0.006653574
kmer_9414,0.0066516823
kmer_2134,0.006651129
kmer_8874,0.006650629
kmer_4634,0.0066503356
kmer_2490,0.006650144
kmer_584,0.0066496613
kmer_3552,0.0066491417
kmer_9967,0.006647941
kmer_4979,0.0066472176
kmer_9084,0.0066454667
kmer_6179,0.006645113
kmer_8242,0.006643305
kmer_3010,0.006642945
kmer_5940,0.0066370443
kmer_4553,0.0066338875
kmer_571,0.0066334647
kmer_4573,0.006632308
kmer_3544,0.0066311858
kmer_7560,0.006628651
kmer_9391,0.006628266
kmer_1359,0.0066277487
kmer_230,0.0066258153
kmer_8355,0.0066254768
kmer_5394,0.006624841
kmer_5193,0.006623786
kmer_6827,0.0066232383
kmer_9964,0.006621878
kmer_5626,0.0066217454
kmer_4694,0.0066203857
kmer_192,0.006617803
kmer_9096,0.006617002
kmer_7179,0.006615466
kmer_4561,0.006613844
kmer_2966,0.006611113
kmer_4562,0.006609566
kmer_591,0.0066087707
kmer_8351,0.00660836
kmer_4994,0.006606772
kmer_6362,0.006605979
kmer_7515,0.0066057593
kmer_5955,0.0066032633
kmer_4572,0.0066022067
kmer_9708,0.0066015497
kmer_2319,0.0066008936
kmer_349,0.0065993997
kmer_4170,0.0065975455
kmer_1301,0.0065933764
kmer_3282,0.006592435
kmer_572,0.006591808
kmer_9013,0.006590888
kmer_1099,0.006590827
kmer_2734,0.006590592
kmer_7174,0.006585501
kmer_9711,0.0065854527
kmer_7860,0.0065847277
kmer_1477,0.0065829316
kmer_4564,0.0065810457
